ANTECO_SP,Negros_shrimp_farm,NSF_ANTECO_PR
0,0.005943251,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000333096,0,0.000311577
0.034893865,0.049801443,0.032639676
0.081958769,0.141387773,0.076664125
0.096056195,0.300284963,0.089850838
0.143866849,0.363265986,0.134572861
0.229085673,0.429577432,0.214286437
0.346916352,0.536716974,0.324505099
0.378376137,0.693071755,0.353932541
0.28432081,0.630709419,0.265953311
0.104609506,0.579280803,0.097851594
0.175586444,0.441435773,0.164243328
0.10287484,0.277070307,0.09622899
0.029767574,0.095372588,0.02784455
0,0.004405122,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000517271,0,0.000483855
0.081015596,0.034047733,0.075781882
0.248928571,0.075980711,0.232847458
0.411130545,0.109732837,0.384570971
0.540714123,0.074740925,0.505783278
0.620337654,0.121253549,0.580263025
0.659629014,0.230659111,0.617016111
0.652339316,0.227925904,0.610197337
0.603141652,0.218679732,0.564177907
0.508648242,0.254054628,0.475788896
0.372981782,0.208978747,0.348886668
0.206683292,0.105317693,0.193331279
0.050420076,0.055868325,0.047162873
0,0.000762187,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000805184,0,0.000753168
0.088009264,0.014153938,0.082323749
0.279143813,0.046089846,0.261110755
0.474802619,0.071705295,0.444129744
0.609574458,0.119096298,0.570195145
0.706637624,0.143057179,0.660987903
0.749245435,0.161030769,0.700843193
0.741119797,0.167035467,0.693242482
0.692998285,0.138259969,0.648229683
0.579096476,0.119683867,0.541686081
0.421054627,0.094399389,0.393853944
0.227096552,0.057332778,0.212425815
0.05454134,0.018573948,0.051017898
0,6.37098E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.045528762,0.009487137,0.042587544
0.120325888,0.036021581,0.112552677
0.266463938,0.067491277,0.249250017
0.33161629,0.098237555,0.310193441
0.394949813,0.115144644,0.369435535
0.363774211,0.120566859,0.340273918
0.480495245,0.122002763,0.449454619
0.649743068,0.107899322,0.60776881
0.379653443,0.082378458,0.35512733
0.389400419,0.062432331,0.364244639
0.279014016,0.044955316,0.260989344
0.056897959,0.019219167,0.053222276
0.000618885,4.9657E-06,0.000578904
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.89703E-06,0.000267825,7.38687E-06
0.071612096,0.078220121,0.066985861
0.169789767,0.273747487,0.158821124
0.22800279,0.465674408,0.21327351
0.297302347,0.623611821,0.278096224
0.310847746,0.736452197,0.290766572
0.477827286,0.788543281,0.446959014
0.596506362,0.800225454,0.557971266
0.621168816,0.736625482,0.581040493
0.578115921,0.6409209,0.540768871
0.418066385,0.489855107,0.391058746
0.250275878,0.289175075,0.234107726
0.065347032,0.095635504,0.061125528
5.74387E-06,0.001291165,5.37281E-06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.000148551,0
0.030795279,0.072835684,0.028805864
0.024921424,0.243650804,0.023311467
0.07059289,0.419249816,0.066032497
0.091231285,0.5555885,0.085337624
0.250313145,0.648112874,0.234142586
0.244840917,0.716418799,0.229023871
0.356722879,0.698632073,0.333678111
0.290101595,0.649880326,0.27136065
0.291398497,0.572911735,0.272573771
0.224037631,0.436347597,0.209564505
0.160260325,0.26034657,0.149907297
0.052393882,0.086210988,0.049009169
0.000314757,0.000607335,0.000294423
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.96149E-05,0.000227408,2.77017E-05
0.062783898,0.073451932,0.058727976
0.115883873,0.254112774,0.108397622
0.109982982,0.439047275,0.102877936
0.527081406,0.597006184,0.493031253
0.47858044,0.703290314,0.447663513
0.631417389,0.746853741,0.590626994
0.394719969,0.758387272,0.36922054
0.347853913,0.720895104,0.325382092
0.522207837,0.624612993,0.488472523
0.41914821,0.482642423,0.392070683
0.182671474,0.289187921,0.170870656
0.04124771,0.09343172,0.038583053
0,0.001662265,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000411881,4.35329E-05,0.000385273
0.069802788,0.07171995,0.065293436
0.219620071,0.241400723,0.205432325
0.366579512,0.419578559,0.342897992
0.385855292,0.555404729,0.360928532
0.422455296,0.659247142,0.395164128
0.344502991,0.704011241,0.322247644
0.434045936,0.719828131,0.406005997
0.400506753,0.675655716,0.374633489
0.418437615,0.579634975,0.391405994
0.326557933,0.445728569,0.305461861
0.185817672,0.27226657,0.173813606
0.063565179,0.08988182,0.059458785
0.000480307,0.001571489,0.000449278
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000310193,2.43409E-05,0.000290154
0.077622393,0.039381995,0.072607884
0.242056761,0.093883493,0.226419575
0.401374042,0.168890637,0.37544475
0.520546273,0.209776512,0.486918298
0.618317645,0.226666326,0.578373511
0.644879541,0.21479755,0.603219473
0.637573122,0.17002889,0.596385059
0.587409398,0.155324693,0.549461977
0.506556196,0.145694253,0.473831999
0.366867386,0.176107096,0.34316727
0.206917546,0.077795089,0.1935504
0.05148151,0.018665188,0.048155736
0,9.25037E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001759997,0,0.001646299
0.085029993,0.057367094,0.079536943
0.263892743,0.17398049,0.246844924
0.412668502,0.300008913,0.386009573
0.490780948,0.4004184,0.459075852
0.544673691,0.45806718,0.509487053
0.62373727,0.499955434,0.583443021
0.626035112,0.502130013,0.585592419
0.554836927,0.447496022,0.518993731
0.4501593,0.376989039,0.421078417
0.388409116,0.284040498,0.363317375
0.221261875,0.170757682,0.206968066
0.061253562,0.066169934,0.057296502
0.000190902,6.41205E-05,0.000178569
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000253504,0,0.000237127
0.031527242,0.070491725,0.02949054
0.080020615,0.250500507,0.074851178
0.153317441,0.492764508,0.143412933
0.188772257,0.585912288,0.176577321
0.237877147,0.678214878,0.22250997
0.270993963,0.307470645,0.253487397
0.17263285,0.407082131,0.16148054
0.207890148,0.359501433,0.194460171
0.212088952,0.365624074,0.198387726
0.078933661,0.234033603,0.073834442
0.056909797,0.145032049,0.053233349
0.038942004,0.068020778,0.036426299
0,0.000659195,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000903649,0.000666341,0.000845272
0.082838496,0.064558045,0.07748702
0.260643416,0.17049647,0.243805508
0.491295084,0.250296812,0.459556774
0.673960057,0.313053246,0.63042135
0.66787712,0.298752926,0.624731378
0.397220268,0.300622357,0.371559316
0.413824452,0.439100492,0.387090848
0.353701659,0.331310542,0.330852066
0.335469595,0.244501184,0.313797817
0.253742671,0.244633494,0.237350561
0.101982498,0.152935512,0.095394295
0.032648962,0.048660202,0.030539796
0,0.000120316,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000266384,0,0.000249175
0.047167608,0.030448994,0.044120518
0.155030875,0.16077771,0.145015676
0.271694406,0.166536139,0.25414259
0.409724366,0.166001657,0.383255633
0.676034243,0.383254031,0.632361541
0.733679999,0.450576611,0.686283305
0.6482246,0.311504432,0.606348437
0.494569789,0.358431052,0.462619929
0.388029471,0.312749932,0.362962257
0.216641845,0.235877526,0.202646496
0.100734717,0.313157322,0.094227122
0.049905058,0.104450902,0.046681126
0,0.005122191,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000230287,0,0.00021541
0.079918701,0.066991818,0.074755848
0.262772729,0.21488802,0.245797265
0.44413206,0.376444804,0.415440544
0.588449287,0.489339709,0.550434688
0.682286713,0.596953229,0.638210093
0.709989794,0.652630861,0.664123519
0.708389356,0.658253048,0.66262647
0.673445867,0.587118728,0.629940377
0.569472944,0.484776893,0.532684242
0.415559926,0.370498069,0.388714207
0.230797668,0.23494559,0.215887835
0.056574758,0.086208969,0.052919954
0,0.002127233,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.068146911,0.056686931,0.063744531
0.229697902,0.184509992,0.214859115
0.355921411,0.301365044,0.332928419
0.481005852,0.435290848,0.44993224
0.558830586,0.518612254,0.522729395
0.57123081,0.55819485,0.534328548
0.598082047,0.555080705,0.559445159
0.519221278,0.522202997,0.485678899
0.425833306,0.444117624,0.398323914
0.342118592,0.338476562,0.32001728
0.198053031,0.208376471,0.185258545
0.049371193,0.074893368,0.046181749
0,0.00071413,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.058562695,0.047377056,0.054779468
0.163009074,0.143055396,0.152478473
0.243835092,0.233977659,0.228083024
0.325582427,0.317746878,0.304549373
0.360389551,0.361507184,0.337107912
0.409360899,0.393782982,0.382915646
0.415953657,0.395350148,0.389082503
0.393069968,0.340387413,0.367677131
0.340942908,0.233643568,0.318917547
0.248754913,0.16918994,0.232685018
0.145719497,0.106944001,0.136305826
0.043640218,0.03960619,0.040821003
0,5.25926E-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.053097467,0.063451985,0.049667301
0.141718075,0.204601065,0.132562901
0.22432347,0.34841278,0.209831878
0.345211631,0.468013884,0.322910505
0.452524401,0.544867126,0.423290729
0.416084538,0.559890209,0.389204929
0.344353055,0.594094161,0.322107394
0.335943994,0.548776389,0.314241569
0.208857227,0.48357858,0.195364775
0.242104993,0.359402862,0.226464692
0.223888197,0.209014767,0.209424724
0.063173517,0.071057221,0.059092425
0.001235791,4.38204E-05,0.001155957
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.072278564,0.035218808,0.067609273
0.258364249,0.107653105,0.241673578
0.382023077,0.18182649,0.357343883
0.505437105,0.259306494,0.472785202
0.597372918,0.332611095,0.558781841
0.204869485,0.349215238,0.191634646
0.406656868,0.316332812,0.380386299
0.495786268,0.279576776,0.463757822
0.418228156,0.221723279,0.391210066
0.327826092,0.168269643,0.306648094
0.22856486,0.09957287,0.213799269
0.06693907,0.040416985,0.062614718
0.000493781,5.64937E-05,0.000461882
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000448141,0,0.000419191
0.091141518,0.04377787,0.085253656
0.303136251,0.146990455,0.28355325
0.493301902,0.207955738,0.46143395
0.647687936,0.290466453,0.605846442
0.719874275,0.380664984,0.673369449
0.408499609,0.415846251,0.382109996
0.44174253,0.379859118,0.413205381
0.383469888,0.364644661,0.358697228
0.326267073,0.303538575,0.30518979
0.238037044,0.201060917,0.222659538
0.137149969,0.130420602,0.1282899
0.039947985,0.048415139,0.037367292
0,5.98664E-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.074123272,0.065565247,0.069334811
0.227814502,0.23072368,0.213097385
0.378737813,0.41123546,0.354270851
0.53770661,0.531751225,0.502970055
0.596475582,0.608578252,0.557942474
0.690949721,0.674693081,0.646313459
0.685956615,0.664871688,0.641642914
0.596599896,0.629485415,0.558058757
0.441798716,0.532779399,0.413257937
0.328609103,0.415508333,0.307380522
0.196497378,0.251186673,0.183803389
0.051474144,0.083569404,0.048148846
0,3.12284E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000526701,0,0.000492676
0.094801072,0.071367246,0.088676798
0.316433294,0.262096431,0.295991287
0.499712994,0.460341379,0.467430876
0.445564323,0.624028386,0.416780281
0.556484594,0.742463947,0.520534956
0.50852382,0.785505947,0.475672512
0.153964047,0.806716948,0.144017767
0.450382494,0.756187787,0.421287192
0.279170222,0.644537597,0.261135458
0.251816385,0.479509402,0.235548715
0.054380534,0.281568634,0.05086748
0.006188196,0.09091875,0.00578843
0,0.000284157,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000382693,0,0.000357971
0.08833203,0.064772908,0.082625665
0.30248271,0.229810671,0.282941929
0.493592817,0.400124524,0.461706071
0.626316961,0.541609582,0.58585606
0.727239919,0.638329755,0.680259263
0.464757942,0.689121333,0.434733967
0.477300882,0.675929931,0.446466616
0.423909463,0.63219217,0.396524353
0.383653019,0.522814344,0.358868529
0.270257068,0.396179084,0.252798105
0.172491925,0.239792032,0.16134872
0.052088395,0.079815574,0.048723416
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.05369E-05,0,4.72722E-05
0.074696952,0.025260281,0.069871431
0.249070337,0.069596726,0.232980066
0.418773234,0.145535177,0.391719932
0.556609559,0.161656167,0.520651848
0.646498111,0.15798544,0.604733482
0.689329957,0.159318238,0.644798334
0.68905321,0.180843643,0.644539466
0.639708488,0.190695053,0.598382477
0.53480403,0.146776221,0.500254985
0.389793363,0.10176546,0.364612198
0.219001979,0.071276514,0.204854162
0.054620509,0.020020354,0.051091952
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.006422268,0.021039717,0.006007381
0.114405983,0.077240918,0.107015206
0.260990625,0.113225954,0.244130287
0.48336395,0.142157776,0.452138002
0.446709823,0.169300569,0.417851781
0.490157753,0.218792302,0.458492917
0.560969101,0.20574422,0.524729758
0.43765037,0.189350012,0.40937758
0.392629172,0.16193649,0.36726481
0.266879926,0.11369461,0.249639132
0.139947031,0.069106233,0.130906269
0.032396366,0.03873413,0.030303518
0,0.000302877,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001114574,0,0.001042571
0.080563929,0.064342789,0.075359393
0.244538439,0.233500222,0.228740934
0.340616979,0.406016993,0.318612674
0.409083854,0.553757868,0.382656499
0.433196127,0.655909378,0.405211087
0.378612685,0.696938286,0.354153807
0.212107992,0.715024394,0.198405537
0.207190411,0.694687943,0.193805638
0.047776404,0.59720516,0.044689985
0.083921643,0.460321193,0.078500195
0.078109664,0.263626449,0.073063677
0.035681277,0.091040049,0.033376219
0,0.00161537,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.88484E-05,0,2.69848E-05
0.07969854,0.042965057,0.07454991
0.271481472,0.156275426,0.253943412
0.468572134,0.249105237,0.438301757
0.618268517,0.318642402,0.578327556
0.719948972,0.373718125,0.67343932
0.768969991,0.450503732,0.719293517
0.78639068,0.441508915,0.735588807
0.719605726,0.405477215,0.673118248
0.601906173,0.342700936,0.563022242
0.444817167,0.237424794,0.416081392
0.24262738,0.143886377,0.226953332
0.06109108,0.053458277,0.057144516
0,9.80095E-07,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.047640148,0.030463937,0.044562531
0.046335479,0.115454591,0.043342146
0.15130092,0.1138982,0.141526681
0.286288977,0.107925013,0.267794332
0.324035595,0.278973032,0.303102469
0.319863011,0.295046048,0.299199439
0.250455562,0.24338503,0.234275803
0.358009902,0.199422078,0.334881991
0.181193652,0.295969884,0.169488303
0.115816247,0.292799637,0.108334365
0.020186957,0.183655889,0.018882853
0.005345832,0.060830902,0.005000484
0,0.000570782,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.036490341,0.051286816,0.034133017
0.179419582,0.171397446,0.167828841
0.190656282,0.299683316,0.178339635
0.172561166,0.419694169,0.161413487
0.156813997,0.450434785,0.146683606
0.203050575,0.482530744,0.18993324
0.270485528,0.504452187,0.253011806
0.309765325,0.507400387,0.289754077
0.226133341,0.41857896,0.211524829
0.180943085,0.296801179,0.169253923
0.102188484,0.174683434,0.095586973
0.04095215,0.060403772,0.038306587
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.085239602,0.06724181,0.079733011
0.290101025,0.25022139,0.271360117
0.494868412,0.442422789,0.462899261
0.653826461,0.596115904,0.61158841
0.717916965,0.720597819,0.671538584
0.405832546,0.75622213,0.379615229
0.439534694,0.765849004,0.411140174
0.462726261,0.722590988,0.432833535
0.273313818,0.620289787,0.255657385
0.107907302,0.465111298,0.100936349
0.086010588,0.26926122,0.080454191
0.008131645,0.087633653,0.00760633
0,0.00014288,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.24681E-06,0,1.16627E-06
0.053338501,0.070741585,0.049892763
0.168871409,0.260796219,0.157962094
0.175957999,0.46873953,0.164590881
0.205798794,0.635956461,0.192503921
0.299565799,0.754152936,0.280213454
0.323993985,0.818144306,0.303063547
0.294589115,0.798605333,0.27555827
0.277667606,0.737463593,0.259729913
0.189795616,0.639554283,0.177534569
0.199520227,0.490290547,0.186630957
0.055760693,0.285286261,0.052158479
0.015790365,0.091580431,0.014770286
0,0.000262359,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.078045302,0.045646908,0.073003473
0.283284151,0.118107001,0.264983622
0.450143557,0.175221036,0.421063691
0.601571505,0.264314345,0.562709193
0.728392287,0.270090942,0.681337186
0.427634383,0.306003623,0.400008639
0.440013517,0.310292749,0.411588064
0.398145208,0.215569493,0.372424503
0.358839896,0.095670266,0.335658367
0.273215643,0.067158339,0.255565553
0.16496827,0.029038781,0.154311103
0.045849252,0.007713404,0.04288733
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000216479,0,0.000202494
0.090070537,0.021966607,0.084251862
0.308684831,0.080341431,0.288743384
0.466616127,0.139331687,0.436472111
0.592580994,0.161761711,0.554299481
0.699124053,0.189271103,0.653959718
0.46035242,0.16900782,0.430613047
0.486466951,0.180676204,0.455040545
0.454155647,0.158935989,0.424816594
0.349915966,0.157402616,0.327310934
0.27195351,0.098275515,0.254384955
0.194903481,0.068691529,0.182312459
0.053943469,0.024155589,0.05045865
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.018238638,0.05198048,0.017060398
0.048129278,0.152993894,0.045020064
0.086069379,0.344554637,0.080509184
0.158286716,0.466649102,0.148061186
0.231353305,0.33879377,0.216407577
0.209689203,0.50922499,0.196143005
0.305100482,0.439533311,0.285390589
0.301649865,0.515899993,0.282162887
0.268469454,0.204517673,0.251125973
0.20734944,0.037671587,0.193954393
0.082252764,0.121063303,0.076939128
0.015330021,0.034975947,0.014339681
0,0.000906978,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.00026937,0
0.055300323,0.066091235,0.051727849
0.167928745,0.208833827,0.157080327
0.287539411,0.261917117,0.268963986
0.373583697,0.362477684,0.349449698
0.419749881,0.440595041,0.392633485
0.415306766,0.458027857,0.388477402
0.453480501,0.580405188,0.424185063
0.41302255,0.235110774,0.386340749
0.372892998,0.050200234,0.34880362
0.255772452,0.037109185,0.239249215
0.152319583,0.178948678,0.142479537
0.04456169,0.09198491,0.041682947
0,0.006712033,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.054655529,0.068721913,0.05112471
0.183025712,0.253296946,0.17120201
0.31316855,0.452793398,0.29293745
0.31876729,0.615526421,0.298174503
0.333874883,0.723661631,0.312306126
0.393204704,0.785968389,0.367803163
0.388299595,0.782051262,0.36321493
0.407591606,0.73483496,0.381260652
0.434434972,0.628325639,0.4063699
0.412567802,0.480419606,0.385915379
0.216850436,0.282567446,0.202841612
0.065211821,0.091068703,0.060999052
0,0.000374428,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.075156192,0.052766107,0.070301003
0.25994585,0.158838599,0.243153006
0.441323747,0.17874417,0.412813651
0.584581515,0.17534404,0.546816779
0.662421449,0.249815076,0.619628151
0.707028044,0.319297004,0.661353101
0.695717109,0.392004782,0.650772867
0.64448847,0.340162222,0.602853666
0.538157938,0.425302986,0.503392226
0.391318725,0.445672206,0.36603902
0.21478275,0.311524618,0.200907502
0.051904474,0.098477794,0.048551376
0,0.004428863,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.036158546,0.053867921,0.033822657
0.145120174,0.176658487,0.13574522
0.222383735,0.308742886,0.208017452
0.254842084,0.40995352,0.23837895
0.179574593,0.501676747,0.167973838
0.128016117,0.514382375,0.119746108
0.128889215,0.520403562,0.120562802
0.174185504,0.480907477,0.162932891
0.258736564,0.417929863,0.242021842
0.198442555,0.318479865,0.185622905
0.130345254,0.179065127,0.121924779
0.042962358,0.062486073,0.040186933
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.000383423,0,0.000358654
0.048025828,0.014125926,0.044923296
0.286523326,0.10217243,0.268013542
0.538178403,0.095026229,0.50341137
0.651692941,0.322908458,0.609592719
0.548725327,0.09026926,0.513276949
0.605941632,0.079914721,0.566797005
0.215798672,0.740593468,0.201857794
0.060173557,0.509616126,0.056286266
0.050146933,0.383911517,0.046907375
0.175370809,0.381816895,0.164041624
0.029478641,0.235784435,0.027574282
0.004926084,0.069294854,0.004607852
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.078213926,0.067837007,0.073161203
0.259934288,0.27134955,0.24314219
0.439363478,0.478901464,0.410980019
0.574200052,0.66957502,0.537105973
0.660174799,0.780286169,0.617526637
0.685839196,0.405908461,0.641533081
0.706680618,0.377043043,0.661028119
0.65409159,0.312259702,0.611836412
0.566663681,0.278231394,0.530056461
0.415308856,0.202448821,0.388479357
0.231221283,0.117517623,0.216284084
0.054240576,0.05310109,0.050736563
0,1.1677E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.073463957,0.005552372,0.068718089
0.242661553,0.103323607,0.226985297
0.403480745,0.166835285,0.377415358
0.568456615,0.280872349,0.531733569
0.657015015,0.270536082,0.61457098
0.720948092,0.364173044,0.674373896
0.686483074,0.261264664,0.642135363
0.63466734,0.233155304,0.593666994
0.552207131,0.300133437,0.516533823
0.386883021,0.268995656,0.361889868
0.199708624,0.107790449,0.186807184
0.048062453,0.049823779,0.044957555
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001116054,0,0.001043955
0.089391157,0.005631766,0.08361637
0.22620649,0.02136416,0.211593253
0.456379443,0.214960532,0.42689673
0.549883721,0.500168304,0.514360508
0.704882907,0.811956126,0.659346543
0.404563791,0.820350869,0.378428437
0.56889486,0.65726813,0.532143503
0.523941654,0.062464471,0.490094333
0.432134633,0.052628476,0.404218167
0.231730886,0.03959573,0.216760766
0.144163898,0.022696222,0.13485072
0.020170027,0.007072226,0.018867016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.080860924,0.009909897,0.075637202
0.270223737,0.019496499,0.252766928
0.457634302,0.154808168,0.428070523
0.614241255,0.048411993,0.574560461
0.705819273,0.206687744,0.660222419
0.75719812,0.476831746,0.708282124
0.751524494,0.515235167,0.702975022
0.708649165,0.587274972,0.662869496
0.599586835,0.41790155,0.560852736
0.431531659,0.334211292,0.403654146
0.234378298,0.168809499,0.219237151
0.05510228,0.037425318,0.0515426
0,5.79542E-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.053362427,0.004791012,0.049915144
0.1282539,0.029715876,0.11996853
0.207858799,0.093157479,0.194430846
0.329511487,0.260871274,0.308224611
0.452415016,0.314308447,0.423188411
0.411071157,0.35506681,0.384515419
0.615482216,0.2512498,0.575721254
0.220881905,0.30849777,0.206612643
0.052149215,0.31191654,0.048780307
0.037459096,0.181245527,0.035039189
0.020224719,0.124019709,0.018918176
0.00475779,0.031343757,0.004450431
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.014820572,0.054852656,0.013863143
0.0852315,0.236372397,0.079725432
0.184130486,0.255027408,0.172235414
0.228460714,0.335118088,0.213701851
0.325356871,0.425031393,0.304338389
0.326308547,0.293760437,0.305228585
0.2433839,0.153940512,0.22766098
0.201749845,0.091535497,0.18871654
0.176128007,0.166433296,0.164749906
0.117990033,0.178755967,0.110367722
0.059546541,0.08904869,0.055699756
0.01312853,0.036678621,0.01228041
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.036096023,0.026289189,0.033764173
0.112377797,0.060353648,0.105118043
0.143285861,0.122480017,0.134029406
0.240064382,0.166328932,0.224555907
0.318694385,0.202301725,0.298106308
0.355687007,0.188375318,0.332709158
0.375511123,0.207161118,0.35125261
0.364105867,0.175538874,0.340584149
0.348899393,0.162652778,0.326360033
0.273364792,0.126378086,0.255705066
0.209079471,0.071931824,0.195572662
0.061840006,0.021631866,0.057845061
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.007365235,0.011367406,0.006889431
0.149358199,0.038521784,0.139709462
0.188734827,0.066007896,0.176542309
0.222206289,0.097386886,0.207851471
0.207351109,0.111226363,0.193955954
0.323341829,0.120552099,0.302453521
0.116695058,0.113769141,0.109156403
0.431539123,0.102934333,0.403661128
0.490160359,0.09625157,0.458495354
0.418720415,0.076857123,0.391670524
0.274450877,0.045510089,0.256720989
0.0610314,0.015272089,0.057088691
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.072936481,0.010013569,0.068224688
0.221909634,0.033879403,0.207573979
0.370847176,0.056629939,0.34688996
0.479330608,0.074272374,0.44836522
0.557962076,0.096503737,0.521916991
0.589420179,0.102391881,0.551342859
0.588876295,0.104055074,0.550834111
0.541652118,0.097732801,0.506660678
0.455421797,0.078490614,0.426000949
0.336393015,0.059343196,0.314661583
0.185591194,0.036301432,0.173601758
